"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5334118","DNA methylation","21/2126","64/10616",0.0109000148210819,0.0436308875206759,0.0299525543620201,"H4C2/UHRF1/H4C1/H4C3/DNMT1/H4C5/H4C4/H2BC12/H2BU1/H2AC4/H4C13/H3C7/H2BC5/H2BC14/H3C1/H2BC15/H2BC8/H3C2/H3C11/H2BC4/H3C12",21
"R-HSA-5655862","Translesion synthesis by POLK","8/2126","17/10616",0.0109626539618585,0.0436308875206759,0.0299525543620201,"UBB/UBC/RFC3/RPA2/PCNA/UBA52/RFC5/MAD2L2",8
"R-HSA-5656121","Translesion synthesis by POLI","8/2126","17/10616",0.0109626539618585,0.0436308875206759,0.0299525543620201,"UBB/UBC/RFC3/RPA2/PCNA/UBA52/RFC5/MAD2L2",8
"R-HSA-4615885","SUMOylation of DNA replication proteins","16/2126","45/10616",0.0109894889107549,0.0436308875206759,0.0299525543620201,"RANGAP1/INCENP/NUP37/AURKB/NUP210/SUMO3/PCNA/SEH1L/RAE1/SUMO2/NUP54/CDCA8/SEC13/NDC1/BIRC5/NUP155",16
"R-HSA-6807878","COPI-mediated anterograde transport","30/2126","100/10616",0.0111160772068392,0.0440025133350844,0.0302076750584103,"SPTBN2/TUBA4A/CAPZA2/DCTN2/COPE/KDELR1/COPB1/ACTR1A/ARF5/NAPA/NAPB/CAPZA1/ARF4/DCTN5/STX5/SPTBN1/BET1/ACTR10/DYNC1LI2/DYNC1LI1/ARCN1/GORASP1/DYNLL1/ARFGAP1/COPB2/TMED10/KDELR2/DCTN4/DCTN6/COG2",30
"R-HSA-948021","Transport to the Golgi and subsequent modification","50/2126","184/10616",0.0112406491060146,0.0442887528185843,0.0304041781363279,"SPTBN2/CNIH1/MAN2A2/TUBA4A/MGAT4A/CAPZA2/DCTN2/COPE/PPP6R1/PPP6C/KDELR1/TRAPPC1/COPB1/ACTR1A/STX17/B4GALT2/ARF5/NAPA/NAPB/CAPZA1/ARF4/FUCA1/DCTN5/STX5/SPTBN1/FUT8/BET1/ACTR10/DYNC1LI2/TRAPPC4/DYNC1LI1/ARCN1/GORASP1/TRAPPC3/DYNLL1/ARFGAP1/SCFD1/COPB2/MGAT2/TMED10/LMAN1/SEC23A/MCFD2/KDELR2/DCTN4/TFG/DCTN6/COG2/SEC13/CTSC",50
"R-HSA-212300","PRC2 methylates histones and DNA","23/2126","72/10616",0.01125478801012,0.0442887528185843,0.0304041781363279,"H4C2/H4C1/H4C3/DNMT1/H4C5/H4C4/H2BC12/H2BU1/H2AC4/H4C13/H3C7/PHF1/H2BC5/RBBP7/H2BC14/H3C1/H2BC15/H2BC8/H3C2/H3C11/H2BC4/PHF19/H3C12",23
"R-HSA-3108214","SUMOylation of DNA damage response and repair proteins","24/2126","76/10616",0.011348627111223,0.0445266722540339,0.030567509556545,"NSMCE1/NUP37/NUP210/EID3/SUMO3/XRCC4/RNF2/SP100/SMC5/SEH1L/BRCA1/WRN/CETN2/PML/RAE1/NSMCE2/BLM/SUMO2/NUP54/SEC13/SMC3/NDC1/NUP155/PARP1",24
"R-HSA-156581","Methylation","7/2126","14/10616",0.0116433545470682,0.0446826511380802,0.0306745888819773,"GSTO1/AHCY/TPMT/MAT2B/MAT2A/TRMT112/MTRR",7
"R-HSA-3296469","Defects in cobalamin (B12) metabolism","7/2126","14/10616",0.0116433545470682,0.0446826511380802,0.0306745888819773,"MMADHC/LMBRD1/CD320/MMUT/MMAB/MMACHC/MTRR",7
"R-HSA-5358565","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)","7/2126","14/10616",0.0116433545470682,0.0446826511380802,0.0306745888819773,"POLD4/POLD1/POLD2/RPA2/PCNA/EXO1/MSH2",7
"R-HSA-5358606","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)","7/2126","14/10616",0.0116433545470682,0.0446826511380802,0.0306745888819773,"POLD4/POLD1/POLD2/RPA2/PCNA/EXO1/MSH2",7
"R-HSA-69166","Removal of the Flap Intermediate","7/2126","14/10616",0.0116433545470682,0.0446826511380802,0.0306745888819773,"POLD4/POLD1/POLD2/RPA2/PCNA/POLA2/PRIM2",7
"R-HSA-111458","Formation of apoptosome","6/2126","11/10616",0.0116898390158846,0.0446826511380802,0.0306745888819773,"APAF1/CARD8/DIABLO/XIAP/AVEN/APIP",6
"R-HSA-1660517","Synthesis of PIPs at the late endosome membrane","6/2126","11/10616",0.0116898390158846,0.0446826511380802,0.0306745888819773,"FIG4/MTM1/PIK3C3/MTMR2/PIK3R4/PIKFYVE",6
"R-HSA-9627069","Regulation of the apoptosome activity","6/2126","11/10616",0.0116898390158846,0.0446826511380802,0.0306745888819773,"APAF1/CARD8/DIABLO/XIAP/AVEN/APIP",6
"R-HSA-9645460","Alpha-protein kinase 1 signaling pathway","6/2126","11/10616",0.0116898390158846,0.0446826511380802,0.0306745888819773,"UBB/UBC/ALPK1/TIFA/TAB2/UBA52",6
"R-HSA-1257604","PIP3 activates AKT signaling","68/2126","263/10616",0.0119823709092385,0.0456041660392097,0.0313072078072378,"PSMB10/RHOG/LAMTOR2/PSME1/MYD88/LAMTOR3/MKRN1/RAC2/PPP2CB/RRAGA/PSMB1/CD80/LAMTOR5/CBX6/UBB/AGO2/PSMA2/UBC/PSMD6/USP13/PPP2R5C/PSMC2/PSMB8/TNRC6A/PSMB2/VAV1/PSMC5/PSMD9/PIP4K2A/PSMA3/RNF2/PSMB5/IRAK4/PPP2R5B/RICTOR/PSMA1/PSMD13/CDKN1B/PSMD10/PIK3CA/SEM1/CD86/XIAP/PSMB3/PSMC4/PML/AGO4/JUN/NRG4/PSMA5/EGR1/TNRC6B/RBBP7/PSMD14/PSMD5/PSMA4/PSMC3/UBA52/PSMB7/PSMD7/RRAGD/PSMD2/PSMD12/PSMD8/PSME3/PSMB4/CHUK/THEM4",68
"R-HSA-111465","Apoptotic cleavage of cellular proteins","14/2126","38/10616",0.012033483092805,0.0456041660392097,0.0313072078072378,"SATB1/CASP7/VIM/ADD1/BIRC2/GSN/CASP6/DBNL/CASP3/STK26/CLSPN/PLEC/FNTA/LMNB1",14
"R-HSA-5689896","Ovarian tumor domain proteases","14/2126","38/10616",0.012033483092805,0.0456041660392097,0.0313072078072378,"IFIH1/TNFAIP3/DDX58/UBB/UBC/OTUB1/RHOA/VCP/RIPK1/RIPK2/UBE2D1/UBA52/CDK1/ZRANB1",14
"R-HSA-109606","Intrinsic Pathway for Apoptosis","18/2126","53/10616",0.0121645445039494,0.045970261666483,0.0315585320364872,"CASP7/YWHAB/BCL2L11/STAT3/APAF1/BCL2L1/CARD8/DIABLO/BCL2/TFDP1/CASP3/DYNLL1/XIAP/AVEN/PMAIP1/C1QBP/APIP/YWHAH",18
"R-HSA-447115","Interleukin-12 family signaling","19/2126","57/10616",0.0125815874697839,0.0474119708607109,0.0325482637487718,"EBI3/RAP1B/CNN2/MIF/TALDO1/STAT3/GSTO1/STAT1/CFL1/LCP1/PDCD4/AIP/CAPZA1/HNRNPF/IL12A/TYK2/CANX/LMNB1/SOD1",19
"R-HSA-162587","HIV Life Cycle","42/2126","151/10616",0.0127324971406137,0.0478454962974047,0.0328458784650375,"POLR2G/CHMP2A/CHMP4B/GTF2H5/GTF2B/CHMP5/RANGAP1/NUP37/VPS28/NUP210/POLR2K/XRCC4/UBB/UBC/CHMP2B/SUPT4H1/TAF15/CXCR4/SSRP1/TSG101/GTF2A2/POLR2L/POLR2B/SEH1L/XPO1/POLR2E/VPS4B/CCNK/SUPT16H/VTA1/RAE1/GTF2E2/POLR2C/POLR2I/TAF11/GTF2F2/NUP54/UBA52/SEC13/NDC1/GTF2H3/NUP155",42
